[7.268864 0.010999] ;-9441;732;10691
[7.286938 0.018075] ;-7527;235;11216
[7.297110 0.010172] ;-6462;-30;11456
[7.307260 0.010149] ;-5386;-325;11687
[7.337143 0.029884] ;-2056;-1152;12282
[7.346819 0.009676] ;-908;-1442;12415
[7.356987 0.010167] ;233;-1725;12571
[7.367968 0.010981] ;1533;-2052;12677
[7.386662 0.018695] ;3685;-2582;12821
[7.396509 0.009846] ;4835;-2880;12865
[7.406562 0.010054] ;5980;-3160;12903
[7.417629 0.011067] ;7268;-3490;12908
[7.446422 0.028793] ;10408;-4300;12767
[7.495986 0.049563] ;15426;-5660;12010
[7.525981 0.029995] ;18035;-6387;11202
[7.555757 0.029777] ;20250;-6995;10135
[7.566839 0.011082] ;21016;-7207;9666
[7.585083 0.018244] ;22061;-7477;8816
[7.595106 0.010023] ;22546;-7612;8342
[7.605181 0.010074] ;23007;-7727;7802
[7.616347 0.011166] ;23463;-7837;7211
[7.634732 0.018385] ;24070;-7967;6176
[7.644847 0.010115] ;24315;-8025;5568
[7.654871 0.010024] ;24523;-8055;4958
[7.665929 0.011058] ;24758;-8100;4231
[7.684229 0.018300] ;24892;-8107;3048
[7.694335 0.010105] ;24903;-8087;2407
[7.704323 0.009988] ;24868;-8060;1740
[7.715485 0.011163] ;24808;-8045;956
[7.744382 0.028897] ;24233;-7845;-986
[7.774108 0.029726] ;23242;-7567;-3083
[7.803860 0.029752] ;21717;-7072;-5137
[7.815053 0.011194] ;21037;-6875;-5908
[7.833355 0.018302] ;19713;-6495;-7107
[7.843510 0.010154] ;18931;-6285;-7745
[7.853461 0.009951] ;18073;-6052;-8342
[7.864616 0.011155] ;17077;-5782;-8987
[7.882986 0.018370] ;15228;-5310;-9990
[7.893113 0.010127] ;14168;-5040;-10518
[7.903331 0.010218] ;13085;-4755;-10996
[7.914510 0.011179] ;11785;-4450;-11518
[7.932845 0.018335] ;9526;-3922;-12295
[7.942933 0.010088] ;8265;-3642;-12677
[7.972757 0.029824] ;4305;-2780;-13625
[8.002263 0.029505] ;183;-1927;-14333
[8.013819 0.011557] ;-1407;-1620;-14578
[8.032092 0.018272] ;-3991;-1090;-14830
[8.042024 0.009932] ;-5370;-832;-14927
[8.051981 0.009958] ;-6715;-562;-14982
[8.063067 0.011086] ;-8245;-277;-15058
[8.091936 0.028868] ;-11922;445;-14973
[8.122058 0.030122] ;-15430;1137;-14600
[8.151717 0.029659] ;-18525;1750;-13913
[8.162995 0.011278] ;-19621;1975;-13560
[8.181309 0.018314] ;-21148;2262;-12870
[8.191289 0.009980] ;-21910;2400;-12447
[8.221281 0.029992] ;-23861;2735;-11036
[8.240818 0.019537] ;-24852;2875;-9987
[8.250864 0.010046] ;-25275;2925;-9421
[8.280238 0.029374] ;-26247;3025;-7606
[8.290420 0.010182] ;-26448;3017;-7001
[8.300461 0.010041] ;-26598;2992;-6400
[8.311890 0.011429] ;-26753;2935;-5590
[8.329864 0.017974] ;-26770;2840;-4380
[8.339995 0.010130] ;-26741;2760;-3712
[8.350035 0.010040] ;-26635;2640;-3056
[8.361225 0.011190] ;-26498;2467;-2192
[8.379483 0.018258] ;-26057;2222;-980
[8.389570 0.010088] ;-25755;2070;-312
[8.399528 0.009958] ;-25420;1897;342
[8.410658 0.011130] ;-25011;1610;1173
[8.439218 0.028560] ;-23563;1015;2980
