[8.469437 0.009800] ;-13322;3195;-2301
[8.479553 0.010115] ;-13061;2647;-1996
[8.490609 0.011056] ;-12718;2020;-1640
[8.509077 0.018468] ;-12033;940;-1051
[8.518954 0.009877] ;-11648;362;-735
[8.528794 0.009840] ;-11228;-245;-430
[8.558730 0.029936] ;-9771;-2020;513
[8.568534 0.009804] ;-9243;-2625;811
[8.578443 0.009909] ;-8687;-3225;1095
[8.608529 0.030086] ;-6923;-5020;1917
[8.618195 0.009666] ;-6296;-5617;2171
[8.628404 0.010209] ;-5642;-6192;2405
[8.639794 0.011390] ;-4913;-6845;2682
[8.668390 0.028597] ;-2990;-8422;3261
[8.678167 0.009777] ;-2325;-8955;3435
[8.689408 0.011241] ;-1545;-9542;3650
[8.707602 0.018194] ;-268;-10452;3892
[8.717868 0.010266] ;400;-10932;4042
[8.727836 0.009968] ;1067;-11392;4137
[8.738789 0.010953] ;1800;-11890;4238
[8.767725 0.028936] ;3593;-13052;4430
[8.797576 0.029852] ;5325;-14045;4511
[8.827425 0.029849] ;6833;-14892;4476
[8.838515 0.011090] ;7366;-15125;4437
[8.856691 0.018176] ;8102;-15470;4350
[8.866704 0.010013] ;8463;-15622;4280
[8.876930 0.010226] ;8803;-15742;4220
[8.887922 0.010992] ;9182;-15852;4135
[8.906266 0.018344] ;9657;-15937;3966
[8.916301 0.010035] ;9866;-15935;3855
[8.926431 0.010129] ;10053;-15932;3748
[8.937615 0.011184] ;10240;-15890;3615
[8.956199 0.018584] ;10438;-15735;3377
[8.966368 0.010169] ;10498;-15600;3220
[8.976553 0.010185] ;10532;-15452;3075
[8.987643 0.011090] ;10548;-15260;2892
[9.006090 0.018448] ;10451;-14827;2596
[9.016239 0.010149] ;10346;-14567;2416
[9.046090 0.029851] ;9890;-13665;1838
[9.065364 0.019274] ;9410;-12920;1437
[9.075202 0.009837] ;9122;-12522;1222
[9.105215 0.030013] ;8102;-11202;555
[9.114806 0.009591] ;7703;-10715;340
[9.125085 0.010279] ;7278;-10222;116
[9.136040 0.010955] ;6772;-9657;-113
[9.144809 0.008769] ;6351;-9210;-296
[9.154955 0.010146] ;5847;-8660;-501
[9.185739 0.030783] ;4123;-6922;-1146
[9.194826 0.009087] ;3608;-6412;-1312
[9.224832 0.030006] ;1733;-4647;-1827
[9.235616 0.010784] ;1001;-3977;-2007
[9.253870 0.018254] ;-238;-2850;-2261
[9.263821 0.009951] ;-925;-2247;-2397
[9.273820 0.010000] ;-1623;-1640;-2497
[9.303629 0.029809] ;-3698;117;-2746
[9.313397 0.009768] ;-4390;700;-2800
[9.323592 0.010195] ;-5075;1270;-2848
[9.334911 0.011318] ;-5863;1925;-2885
[9.343536 0.008626] ;-6443;2410;-2896
[9.373538 0.030002] ;-8392;4005;-2827
[9.384439 0.010900] ;-9103;4587;-2762
[9.413365 0.028926] ;-10738;5920;-2511
[9.443009 0.029644] ;-12255;7155;-2065
[9.472840 0.029831] ;-13476;8130;-1483
